subj	trial	chimera	identity	orientation	rt	acc	group
15	128	R_L	other	inverted	593.8	1	cg
15	129	R_L	other	inverted	734.6	1	cg
15	130	L_R	self	inverted	855.4	1	cg
15	131	R_L	self	inverted	553.7	1	cg
15	132	R_L	self	inverted	835.2	1	cg
15	133	R_L	self	inverted	553.7	1	cg
15	134	R_L	self	inverted	563.6	1	cg
15	135	L_R	self	inverted	644.4	1	cg
15	136	L_R	self	inverted	634.1	1	cg
15	137	L_R	other	inverted	684.3	1	cg
15	138	R_R	self	inverted	1076.2	1	cg
15	139	L_R	other	inverted	714.5	1	cg
15	140	L_L	self	inverted	704.3	1	cg
15	141	R_L	other	inverted	674.4	1	cg
15	142	L_R	other	inverted	614	1	cg
15	143	R_R	other	inverted	483.3	1	cg
15	144	R_R	other	inverted	654.2	1	cg
15	145	R_L	other	inverted	463.2	1	cg
15	146	L_R	self	inverted	815.4	1	cg
15	147	L_R	self	inverted	594.2	1	cg
15	148	R_R	self	inverted	563.9	1	cg
15	149	R_R	self	inverted	704.6	1	cg
15	150	R_R	other	inverted	674.2	1	cg
15	151	R_R	other	inverted	835.3	1	cg
15	152	L_L	other	inverted	724.5	1	cg
15	153	R_L	other	inverted	865.1	1	cg
15	154	L_L	other	inverted	603.8	1	cg
15	155	L_L	other	inverted	734.5	1	cg
15	156	L_R	other	inverted	654.1	1	cg
15	157	L_L	other	inverted	674.1	1	cg
15	158	R_L	other	inverted	563.7	1	cg
15	159	L_L	other	inverted	543.6	1	cg
15	160	R_L	self	inverted	1106.2	1	cg
20	1	R_R	other	upright	704.6	1	cg
20	2	L_R	other	upright	584	1	cg
20	3	R_L	other	upright	624	1	cg
20	4	L_R	other	upright	583.8	1	cg
20	5	L_R	self	upright	453.2	1	cg
20	6	L_L	other	upright	574.3	1	cg
20	7	R_L	self	upright	714.4	1	cg
20	8	R_R	other	upright	553.6	1	cg
20	9	R_R	self	upright	503.6	1	cg
20	10	L_R	self	upright	594	1	cg
20	11	L_L	other	upright	574.1	1	cg
20	12	R_R	self	upright	574	1	cg
20	13	R_L	other	upright	573.7	1	cg
20	14	L_L	self	upright	623.9	1	cg
20	15	R_R	self	upright	493.4	1	cg
20	16	R_L	other	upright	513.9	1	cg
20	17	R_R	other	upright	614	1	cg
20	18	R_L	other	upright	624.1	1	cg
20	19	L_L	other	upright	563.8	1	cg
20	20	R_L	other	upright	563.9	1	cg
20	21	L_R	self	upright	543.8	1	cg
20	22	L_L	self	upright	614.7	1	cg
20	23	L_L	self	upright	433.1	1	cg
20	24	L_L	other	upright	553.6	1	cg
20	25	L_L	self	upright	684.2	1	cg
20	26	R_L	self	upright	503.8	1	cg
20	27	R_R	self	upright	523.9	1	cg
20	28	R_L	other	upright	563.9	1	cg
20	29	L_L	other	upright	614	1	cg
20	30	L_L	self	upright	654.2	1	cg
20	31	R_L	self	upright	523.7	1	cg
20	32	L_R	self	upright	573.7	1	cg
20	33	L_R	self	upright	604	1	cg
20	34	R_R	other	upright	654.3	1	cg
20	35	R_R	other	upright	583.9	1	cg
20	36	L_R	other	upright	634.6	1	cg
20	37	R_R	self	upright	563.8	1	cg
20	38	R_R	self	upright	513.4	1	cg
20	39	R_R	other	upright	634.1	1	cg
20	40	L_R	self	upright	543.6	1	cg
20	41	R_R	self	upright	513.6	1	cg
20	42	L_L	other	upright	543.7	1	cg
20	43	R_R	self	upright	523.9	1	cg
20	44	R_L	self	upright	523.8	1	cg
20	45	R_L	self	upright	594.1	1	cg
20	46	L_R	self	upright	513.8	1	cg
20	47	L_L	self	upright	573.7	1	cg
20	48	L_L	other	upright	583.9	1	cg
20	49	R_R	other	upright	573.9	1	cg
20	50	R_L	self	upright	523.5	1	cg
20	51	L_R	self	upright	483.4	1	cg
20	52	R_L	other	upright	483.4	1	cg
20	53	R_L	self	upright	473.4	1	cg
20	54	R_L	other	upright	493.4	1	cg
20	55	L_L	self	upright	493.4	1	cg
20	56	L_R	other	upright	754.6	1	cg
20	57	L_R	other	upright	624	1	cg
20	58	L_L	other	upright	553.7	1	cg
20	59	L_R	other	upright	563.8	1	cg
20	60	R_L	self	upright	533.7	1	cg
20	61	L_L	self	upright	634.2	1	cg
20	62	R_L	other	upright	553.9	1	cg
20	63	L_L	self	upright	533.5	1	cg
20	64	R_R	other	upright	563.8	1	cg
20	65	L_R	other	upright	513.5	1	cg
20	66	L_L	other	upright	644.2	1	cg
20	67	R_L	self	upright	583.8	1	cg
20	68	L_R	other	upright	603.9	1	cg
20	69	L_R	self	upright	624.1	1	cg
20	70	L_R	other	upright	593.9	1	cg
20	71	L_L	other	upright	573.7	1	cg
20	72	L_R	other	upright	604	1	cg
20	73	L_R	self	upright	614	0	cg
20	74	R_R	self	upright	694.4	1	cg
20	75	L_L	self	upright	573.8	1	cg
20	76	R_L	self	upright	784.9	1	cg
20	77	R_L	other	upright	714.6	1	cg
20	78	R_R	self	upright	624.1	1	cg
20	79	R_R	other	upright	604.1	1	cg
20	80	R_R	other	upright	684.3	1	cg
20	81	L_R	other	inverted	774.8	1	cg
20	82	R_L	other	inverted	724.5	1	cg
20	83	L_L	other	inverted	694.5	1	cg
20	84	L_L	self	inverted	784.9	1	cg
20	85	L_R	self	inverted	835.1	1	cg
20	86	L_R	self	inverted	845.2	1	cg
20	87	L_R	self	inverted	694.8	1	cg
20	88	R_L	other	inverted	794.9	1	cg
20	89	L_R	self	inverted	694.5	1	cg
20	90	R_R	other	inverted	624.1	1	cg
20	91	R_R	self	inverted	694.4	1	cg
20	92	L_R	self	inverted	724.7	1	cg
20	93	R_L	self	inverted	644.2	1	cg
20	94	R_L	self	inverted	564.1	1	cg
20	95	R_R	other	inverted	684.4	1	cg
20	96	R_L	other	inverted	684.4	1	cg
20	97	R_R	other	inverted	523.6	1	cg
20	98	R_R	self	inverted	603.9	1	cg
20	99	L_L	other	inverted	523.5	1	cg
20	100	R_L	other	inverted	573.7	1	cg
20	101	R_R	self	inverted	845.1	1	cg
20	102	R_L	other	inverted	654.2	1	cg
20	103	L_R	self	inverted	593.9	1	cg
20	104	L_L	other	inverted	724.5	1	cg
20	105	L_R	other	inverted	614.1	1	cg
20	106	L_L	self	inverted	764.8	1	cg
20	107	R_L	self	inverted	593.8	1	cg
20	108	R_L	other	inverted	564.2	1	cg
20	109	R_L	other	inverted	785	1	cg
20	110	R_R	self	inverted	393.2	0	cg
20	111	L_L	other	inverted	734.9	1	cg
20	112	R_R	other	inverted	573.9	1	cg
20	113	L_L	self	inverted	573.9	1	cg
20	114	L_R	other	inverted	513.5	1	cg
20	115	L_L	self	inverted	764.7	1	cg
20	116	R_L	self	inverted	674.3	1	cg
20	117	L_L	self	inverted	553.7	1	cg
20	118	R_R	other	inverted	614	1	cg
20	119	L_R	self	inverted	594	1	cg
20	120	L_R	other	inverted	593.9	1	cg
20	121	R_R	self	inverted	553.7	1	cg
20	122	R_L	self	inverted	544	1	cg
20	123	L_L	other	inverted	563.8	1	cg
20	124	R_L	self	inverted	553.7	1	cg
20	125	R_L	other	inverted	533.6	1	cg
20	126	R_R	other	inverted	614.4	1	cg
20	127	L_L	self	inverted	564.1	1	cg
20	128	L_R	other	inverted	593.8	1	cg
20	129	L_L	self	inverted	704.4	1	cg
20	130	R_R	self	inverted	624.1	1	cg
20	131	R_R	self	inverted	644.5	1	cg
20	132	L_L	other	inverted	624.2	1	cg
20	133	L_R	self	inverted	533.7	1	cg
20	134	R_R	other	inverted	483.4	1	cg
20	135	L_L	other	inverted	624.5	1	cg
20	136	R_L	self	inverted	554	1	cg
20	137	L_L	other	inverted	573.9	1	cg
20	138	R_L	other	inverted	694.4	1	cg
20	139	R_R	other	inverted	593.8	1	cg
20	140	R_R	self	inverted	603.9	1	cg
20	141	R_R	self	inverted	583.9	1	cg
20	142	L_R	other	inverted	533.7	1	cg
20	143	L_L	self	inverted	614	1	cg
20	144	L_R	other	inverted	614	1	cg
20	145	L_R	other	inverted	674.3	1	cg
20	146	L_L	other	inverted	654.5	1	cg
20	147	R_L	self	inverted	573.9	1	cg
20	148	R_R	other	inverted	474	1	cg
20	149	R_L	self	inverted	644.4	1	cg
20	150	R_L	self	inverted	523.5	1	cg
20	151	L_R	other	inverted	443.3	1	cg
20	152	L_R	other	inverted	583.9	1	cg
20	153	L_L	other	inverted	593.9	1	cg
20	154	L_L	self	inverted	624.1	1	cg
20	155	L_R	self	inverted	533.6	1	cg
20	156	R_L	other	inverted	523.7	1	cg
20	157	L_R	self	inverted	604.1	1	cg
20	158	R_R	self	inverted	513.6	1	cg
20	159	L_L	self	inverted	634.1	1	cg
20	160	R_R	other	inverted	503.5	1	cg
22	1	R_R	self	upright	684.5	1	cp
22	2	L_L	other	upright	543.7	1	cp
22	3	R_L	self	upright	965.9	1	cp
22	4	R_R	self	upright	704.4	1	cp
22	5	L_R	other	upright	513.5	1	cp
22	6	L_R	other	upright	895.6	1	cp
22	7	R_R	self	upright	463.4	1	cp
22	8	R_L	self	upright	634	1	cp
22	9	L_R	other	upright	704.5	1	cp
22	10	L_R	self	upright	654.3	1	cp
22	11	R_L	other	upright	684.5	1	cp
22	12	R_R	other	upright	644.1	1	cp
22	13	L_L	self	upright	574.5	1	cp
22	14	R_L	self	upright	754.7	1	cp
22	15	L_L	other	upright	524.2	1	cp
22	16	R_R	self	upright	744.7	1	cp
22	17	R_R	other	upright	734.6	1	cp
22	18	R_R	self	upright	674.4	1	cp
22	19	R_R	self	upright	594.1	1	cp
22	20	L_L	self	upright	483.5	1	cp
22	21	R_R	other	upright	614	1	cp
22	22	L_L	other	upright	925.9	1	cp
22	23	L_L	self	upright	634.2	1	cp
22	24	L_R	other	upright	1016.2	1	cp
22	25	R_R	other	upright	674.3	1	cp
22	26	L_R	self	upright	764.7	1	cp
22	27	R_L	other	upright	543.8	1	cp
22	28	R_R	self	upright	473.3	1	cp
22	29	R_R	self	upright	674.6	1	cp
22	30	L_R	self	upright	533.7	1	cp
22	31	L_R	other	upright	523.6	1	cp
22	32	R_L	other	upright	795	1	cp
22	33	L_R	self	upright	443.1	1	cp
22	34	R_L	other	upright	573.9	1	cp
22	35	L_R	other	upright	754.8	1	cp
22	36	L_R	self	upright	875.3	1	cp
22	37	R_R	self	upright	603.9	1	cp
22	38	L_L	other	upright	724.6	1	cp
22	39	L_R	other	upright	644.2	1	cp
22	40	R_L	self	upright	523.6	1	cp
22	41	L_R	other	upright	745.3	1	cp
22	42	R_R	other	upright	885.6	1	cp
22	43	R_L	other	upright	895.5	1	cp
22	44	L_R	self	upright	754.9	1	cp
22	45	R_R	other	upright	724.6	1	cp
22	46	L_L	self	upright	433.4	1	cp
22	47	R_L	self	upright	604.4	1	cp
22	48	L_L	other	upright	664.5	1	cp
22	49	L_L	self	upright	614.1	1	cp
22	50	R_R	self	upright	644.3	1	cp
22	51	L_R	self	upright	543.5	1	cp
22	52	L_L	self	upright	543.9	1	cp
22	53	L_L	other	upright	704.7	1	cp
22	54	R_L	self	upright	895.4	1	cp
22	55	L_R	other	upright	744.9	1	cp
22	56	R_L	other	upright	674.3	1	cp
22	57	L_R	other	upright	664.1	1	cp
22	58	L_L	other	upright	533.9	1	cp
22	59	R_L	other	upright	664.2	1	cp
22	60	R_R	other	upright	845.3	1	cp
22	61	R_L	other	upright	825.5	1	cp
22	62	L_R	self	upright	523.6	1	cp
22	63	L_L	self	upright	664.3	1	cp
22	64	R_L	other	upright	624	1	cp
22	65	R_L	self	upright	905.4	1	cp
22	66	L_L	other	upright	946	1	cp
22	67	L_L	other	upright	634.1	1	cp
22	68	R_L	other	upright	724.5	1	cp
22	69	R_L	self	upright	603.9	1	cp
22	70	L_L	self	upright	684.4	1	cp
22	71	L_L	self	upright	885.3	1	cp
22	72	R_R	other	upright	905.6	1	cp
22	73	L_R	self	upright	543.9	1	cp
22	74	L_L	other	upright	503.4	1	cp
22	75	R_L	self	upright	503.9	1	cp
22	76	R_R	other	upright	755	1	cp
22	77	R_L	self	upright	825.2	1	cp
22	78	R_R	other	upright	614.2	1	cp
22	79	L_R	self	upright	925.8	1	cp
22	80	L_L	self	upright	593.9	1	cp
22	81	R_L	self	inverted	825.3	1	cp
22	82	L_L	other	inverted	945.9	1	cp
22	83	R_L	other	inverted	734.8	1	cp
22	84	R_L	self	inverted	845.4	1	cp
22	85	L_R	other	inverted	1157.2	1	cp
22	86	R_R	self	inverted	996.2	1	cp
22	87	L_L	self	inverted	754.8	1	cp
22	88	R_L	other	inverted	1116.8	1	cp
22	89	L_R	self	inverted	1176.9	1	cp
22	90	R_R	self	inverted	936	1	cp
22	91	L_L	self	inverted	1046.2	1	cp
22	92	L_L	other	inverted	995.9	1	cp
22	93	R_R	self	inverted	765.1	1	cp
22	94	R_L	self	inverted	1036.3	1	cp
22	95	L_L	other	inverted	1408.1	1	cp
22	96	L_L	other	inverted	1116.8	1	cp
22	97	R_L	other	inverted	835.2	1	cp
22	98	R_R	self	inverted	775.1	1	cp
22	99	L_R	self	inverted	1076.5	1	cp
22	100	R_L	self	inverted	815	1	cp
22	101	L_R	other	inverted	774.7	1	cp
22	102	R_R	self	inverted	986	1	cp
22	103	L_R	other	inverted	765.1	1	cp
22	104	L_R	other	inverted	784.8	1	cp
22	105	R_L	other	inverted	1216.9	1	cp
22	106	R_R	other	inverted	1196.8	1	cp
22	107	R_L	other	inverted	896	1	cp
22	108	R_R	self	inverted	634.3	1	cp
22	109	L_R	other	inverted	1026.5	1	cp
22	110	L_R	other	inverted	1137	1	cp
22	111	L_L	self	inverted	1026.3	1	cp
22	112	L_R	self	inverted	774.7	1	cp
22	113	L_L	other	inverted	734.6	1	cp
22	114	R_R	other	inverted	935.8	1	cp
22	115	R_R	other	inverted	634.5	1	cp
22	116	L_L	self	inverted	644.3	1	cp
22	117	R_L	other	inverted	865.2	1	cp
22	118	R_L	self	inverted	704.6	1	cp
22	119	R_R	self	inverted	795	1	cp
22	120	R_L	other	inverted	714.6	1	cp
22	121	L_L	other	inverted	1026.1	1	cp
22	122	R_R	self	inverted	905.5	1	cp
22	123	L_L	self	inverted	1046.3	1	cp
22	124	R_L	self	inverted	725	1	cp
22	125	L_L	self	inverted	875.5	1	cp
22	126	R_R	other	inverted	875.6	1	cp
22	127	R_L	other	inverted	774.8	1	cp
22	128	R_R	other	inverted	765	1	cp
22	129	R_R	other	inverted	805.4	1	cp
22	130	L_L	self	inverted	563.7	1	cp
22	131	R_R	self	inverted	795.1	1	cp
22	132	L_L	self	inverted	755.5	1	cp
22	133	L_R	self	inverted	624.7	1	cp
22	134	R_R	other	inverted	503.5	1	cp
22	135	L_R	self	inverted	634.1	1	cp
22	136	L_R	self	inverted	543.8	1	cp
22	137	R_L	self	inverted	534.1	1	cp
22	138	R_R	self	inverted	543.8	1	cp
22	139	R_L	self	inverted	463.3	1	cp
22	140	L_L	self	inverted	463.2	1	cp
22	141	L_R	other	inverted	664.1	1	cp
22	142	L_R	other	inverted	684.7	1	cp
22	143	L_R	other	inverted	815.5	1	cp
22	144	L_L	other	inverted	855.5	1	cp
22	145	R_R	other	inverted	1046.3	1	cp
22	146	L_L	other	inverted	825.1	1	cp
22	147	L_R	self	inverted	785.2	1	cp
22	148	R_L	self	inverted	674.5	1	cp
22	149	R_L	other	inverted	744.6	1	cp
22	150	L_R	self	inverted	594.2	1	cp
22	151	L_R	other	inverted	895.8	1	cp
22	152	L_R	self	inverted	634.1	1	cp
22	153	R_L	other	inverted	624.2	1	cp
22	154	L_L	self	inverted	553.7	1	cp
22	155	L_R	self	inverted	624.3	1	cp
22	156	R_R	other	inverted	1498.5	1	cp
22	157	R_R	other	inverted	794.9	1	cp
22	158	L_L	other	inverted	815.4	1	cp
22	159	L_L	other	inverted	775	1	cp
22	160	R_L	self	inverted	1076.3	1	cp
23	1	R_L	self	upright	714.4	1	cg
23	2	R_R	self	upright	654.1	1	cg
23	3	R_R	other	upright	473.2	0	cg
23	4	L_R	self	upright	543.6	1	cg
23	5	R_L	self	upright	533.8	1	cg
23	6	L_R	self	upright	483.4	1	cg
23	7	R_L	self	upright	523.6	1	cg
23	8	L_L	self	upright	393	1	cg
23	9	R_R	other	upright	513.5	1	cg
23	10	R_R	other	upright	523.7	1	cg
23	11	L_L	self	upright	423.6	1	cg
23	12	R_R	self	upright	493.5	1	cg
23	13	R_R	self	upright	543.8	1	cg
23	14	L_L	other	upright	764.8	1	cg
23	15	R_L	other	upright	875.2	1	cg
23	16	R_R	self	upright	443.4	1	cg
23	17	R_R	self	upright	372.8	1	cg
23	18	R_R	self	upright	432.9	1	cg
23	19	R_L	other	upright	503.5	1	cg
23	20	R_L	self	upright	463.3	1	cg
23	21	L_R	other	upright	603.8	1	cg
23	22	R_R	other	upright	593.8	1	cg
23	23	L_L	other	upright	574	1	cg
23	24	R_R	other	upright	714.5	1	cg
23	25	L_R	self	upright	513.7	1	cg
23	26	R_L	self	upright	423.4	1	cg
23	27	L_R	self	upright	393	1	cg
23	28	L_R	other	upright	513.4	1	cg
23	29	L_R	other	upright	513.6	1	cg
23	30	R_L	other	upright	473.4	1	cg
23	31	R_R	other	upright	473.2	1	cg
23	32	L_L	other	upright	624.3	1	cg
23	33	L_R	other	upright	583.8	1	cg
23	34	L_L	other	upright	503.3	1	cg
23	35	L_L	self	upright	412.8	1	cg
23	36	R_L	other	upright	654.1	1	cg
23	37	L_L	self	upright	543.7	1	cg
23	38	L_R	self	upright	543.5	1	cg
23	39	L_L	self	upright	463.4	1	cg
23	40	L_R	other	upright	553.6	1	cg
23	41	L_L	self	upright	463.2	1	cg
23	42	L_L	other	upright	634.2	1	cg
23	43	L_R	other	upright	493.4	1	cg
23	44	R_L	self	upright	463.2	1	cg
23	45	L_R	other	upright	513.4	1	cg
23	46	R_R	other	upright	664.2	1	cg
23	47	R_L	other	upright	583.8	1	cg
23	48	L_R	self	upright	493.4	1	cg
23	49	R_L	self	upright	463.3	1	cg
23	50	R_L	other	upright	493.5	1	cg
23	51	L_L	self	upright	483.4	1	cg
23	52	L_L	other	upright	513.6	1	cg
23	53	L_R	self	upright	372.9	1	cg
23	54	R_L	other	upright	594.3	1	cg
23	55	R_R	self	upright	402.9	1	cg
23	56	L_L	self	upright	483.5	1	cg
23	57	L_L	other	upright	423	0	cg
23	58	R_R	other	upright	533.5	1	cg
23	59	L_L	other	upright	624	1	cg
23	60	L_R	self	upright	503.3	1	cg
23	61	L_R	self	upright	483.3	1	cg
23	62	L_R	other	upright	845.4	1	cg
23	63	R_L	other	upright	372.8	1	cg
23	64	R_R	self	upright	503.4	1	cg
23	65	L_R	other	upright	744.6	1	cg
23	66	R_R	self	upright	463.2	1	cg
23	67	R_R	self	upright	503.7	1	cg
23	68	R_L	other	upright	563.6	1	cg
23	69	R_L	self	upright	513.6	1	cg
23	70	R_L	self	upright	443.1	1	cg
23	71	L_L	other	upright	543.6	1	cg
23	72	L_L	other	upright	634.1	1	cg
23	73	R_R	other	upright	563.7	1	cg
23	74	R_R	other	upright	513.5	1	cg
23	75	L_L	self	upright	573.8	1	cg
23	76	L_R	other	upright	533.5	1	cg
23	77	R_L	other	upright	593.8	1	cg
23	78	L_L	self	upright	342.8	1	cg
23	79	L_R	self	upright	494.1	1	cg
23	80	R_L	self	upright	383.1	1	cg
23	81	L_R	other	inverted	804.9	0	cg
23	82	L_R	self	inverted	754.5	1	cg
23	83	L_R	other	inverted	705	1	cg
23	84	R_R	self	inverted	744.7	1	cg
23	85	L_L	self	inverted	573.7	1	cg
23	86	R_R	other	inverted	794.8	1	cg
23	87	R_L	self	inverted	644	1	cg
23	88	L_L	other	inverted	593.9	1	cg
23	89	L_R	self	inverted	503.8	1	cg
23	90	R_R	other	inverted	613.9	1	cg
23	91	R_L	other	inverted	674.2	1	cg
23	92	R_L	other	inverted	493.4	1	cg
23	93	R_L	self	inverted	644.8	1	cg
23	94	L_L	self	inverted	463.2	1	cg
23	95	R_R	self	inverted	814.8	1	cg
23	96	L_L	other	inverted	554	1	cg
23	97	L_R	other	inverted	463.2	1	cg
23	98	L_L	self	inverted	382.7	1	cg
23	99	L_R	other	inverted	574.4	1	cg
23	100	L_R	self	inverted	453.1	1	cg
23	101	L_L	other	inverted	574.1	1	cg
23	102	L_R	self	inverted	533.9	1	cg
23	103	R_R	self	inverted	664.3	1	cg
23	104	L_R	self	inverted	433.2	1	cg
23	105	L_L	other	inverted	573.7	1	cg
23	106	L_L	self	inverted	493.7	1	cg
23	107	R_L	other	inverted	553.9	1	cg
23	108	R_L	self	inverted	493.4	1	cg
23	109	L_L	self	inverted	483.3	1	cg
23	110	R_L	self	inverted	343	1	cg
23	111	L_L	other	inverted	744.6	1	cg
23	112	L_R	other	inverted	724.5	1	cg
23	113	L_R	other	inverted	855.4	1	cg
23	114	R_R	other	inverted	674.8	1	cg
23	115	R_L	self	inverted	563.9	1	cg
23	116	R_L	other	inverted	754.6	1	cg
23	117	L_L	self	inverted	513.6	1	cg
23	118	L_R	self	inverted	402.9	1	cg
23	119	R_L	other	inverted	985.9	1	cg
23	120	R_R	self	inverted	503.3	1	cg
23	121	R_R	other	inverted	523.7	1	cg
23	122	L_L	self	inverted	614.2	1	cg
23	123	R_R	self	inverted	583.8	1	cg
23	124	R_L	self	inverted	664.4	1	cg
23	125	L_R	other	inverted	533.8	0	cg
23	126	R_L	other	inverted	674.3	1	cg
23	127	L_R	self	inverted	553.6	1	cg
23	128	L_L	other	inverted	634.2	1	cg
23	129	L_L	other	inverted	724.4	1	cg
23	130	R_L	other	inverted	544	1	cg
23	131	L_L	self	inverted	393	1	cg
23	132	L_R	self	inverted	423.3	1	cg
23	133	R_R	other	inverted	674.5	1	cg
23	134	L_L	other	inverted	543.5	1	cg
23	135	R_R	self	inverted	784.8	1	cg
23	136	L_R	self	inverted	433.1	1	cg
23	137	L_L	other	inverted	624.3	1	cg
23	138	R_L	other	inverted	634	1	cg
23	139	R_R	other	inverted	543.8	1	cg
23	140	L_R	other	inverted	744.6	1	cg
23	141	L_R	other	inverted	614	1	cg
23	142	R_R	other	inverted	543.6	1	cg
23	143	L_L	self	inverted	503.5	1	cg
23	144	R_L	self	inverted	372.9	1	cg
23	145	R_L	other	inverted	402.9	0	cg
23	146	L_L	other	inverted	624.4	1	cg
23	147	L_R	other	inverted	534.2	1	cg
23	148	R_L	self	inverted	493.3	1	cg
23	149	R_R	self	inverted	483.3	1	cg
23	150	R_R	self	inverted	534	1	cg
23	151	R_L	self	inverted	473.4	1	cg
23	152	R_R	self	inverted	533.7	1	cg
23	153	R_L	self	inverted	624.1	1	cg
23	154	R_R	other	inverted	604	1	cg
23	155	R_R	self	inverted	554.4	1	cg
23	156	L_L	self	inverted	503.4	1	cg
23	157	R_L	other	inverted	804.8	1	cg
23	158	L_R	self	inverted	513.5	1	cg
23	159	R_R	other	inverted	734.5	1	cg
23	160	R_R	other	inverted	734.9	0	cg
25	1	L_R	other	upright	624	1	cg
25	2	R_R	other	upright	553.8	1	cg
25	3	R_L	self	upright	543.7	1	cg
25	4	L_L	other	upright	905.5	1	cg
25	5	R_R	self	upright	604.3	1	cg
25	6	R_L	other	upright	574	1	cg
25	7	R_L	other	upright	563.9	1	cg
25	8	L_L	self	upright	554	1	cg
25	9	L_R	other	upright	553.8	1	cg
25	10	L_R	other	upright	654.8	1	cg
25	11	L_R	other	upright	634.3	1	cg
25	12	R_L	other	upright	543.8	1	cg
25	13	L_R	other	upright	553.6	1	cg
25	14	L_R	self	upright	473.5	1	cg
25	15	R_R	other	upright	604.2	1	cg
25	16	R_R	self	upright	503.7	1	cg
25	17	L_L	other	upright	503.4	1	cg
25	18	R_L	self	upright	503.9	1	cg
25	19	R_L	other	upright	503.6	1	cg
25	20	R_L	other	upright	704.6	1	cg
25	21	L_R	self	upright	443	1	cg
25	22	L_R	other	upright	553.9	1	cg
25	23	R_L	self	upright	503.5	1	cg
25	24	L_L	self	upright	503.4	1	cg
25	25	R_R	self	upright	503.6	1	cg
25	26	L_R	other	upright	523.7	1	cg
25	27	L_L	other	upright	664.2	1	cg
25	28	L_L	other	upright	533.7	1	cg
25	29	L_R	self	upright	503.7	1	cg
25	30	L_R	self	upright	453.4	1	cg
25	31	L_L	self	upright	433.3	1	cg
25	32	L_L	other	upright	594.3	1	cg
25	33	R_L	other	upright	554	1	cg
25	34	L_L	self	upright	634.3	1	cg
25	35	R_R	self	upright	483.5	1	cg
25	36	L_L	self	upright	483.5	1	cg
25	37	R_R	self	upright	463.2	1	cg
25	38	R_L	other	upright	603.9	1	cg
25	39	R_L	self	upright	433.5	1	cg
25	40	L_L	other	upright	513.6	1	cg
25	41	R_L	other	upright	443.2	1	cg
25	42	L_R	self	upright	463.5	1	cg
25	43	L_R	other	upright	493.3	1	cg
25	44	R_R	other	upright	483.4	1	cg
25	45	R_R	self	upright	513.5	1	cg
25	46	R_R	other	upright	433.1	1	cg
25	47	R_L	other	upright	513.4	1	cg
25	48	R_R	other	upright	583.8	1	cg
25	49	R_R	other	upright	473.4	1	cg
25	50	R_L	self	upright	533.8	1	cg
25	51	R_L	self	upright	433.2	1	cg
25	52	R_L	self	upright	483.4	1	cg
25	53	L_L	self	upright	503.4	1	cg
25	54	R_R	other	upright	443	1	cg
25	55	L_L	other	upright	483.4	1	cg
25	56	R_L	other	upright	382.9	1	cg
25	57	R_R	self	upright	412.9	1	cg
25	58	L_R	other	upright	443.2	1	cg
25	59	L_L	self	upright	473.4	1	cg
25	60	L_L	self	upright	413.1	1	cg
25	61	R_R	self	upright	402.9	1	cg
25	62	R_R	other	upright	503.5	1	cg
25	63	L_R	other	upright	372.7	1	cg
25	64	L_R	self	upright	423.1	1	cg
25	65	R_R	self	upright	412.9	1	cg
25	66	R_L	self	upright	423.1	1	cg
25	67	L_L	other	upright	513.5	1	cg
25	68	L_L	other	upright	523.5	1	cg
25	69	L_L	self	upright	453.2	1	cg
25	70	L_R	self	upright	443.1	1	cg
25	71	L_L	other	upright	483.2	1	cg
25	72	L_R	self	upright	402.9	1	cg
25	73	L_R	self	upright	382.8	1	cg
25	74	L_R	self	upright	373	1	cg
25	75	R_R	self	upright	423	1	cg
25	76	L_L	self	upright	433.1	1	cg
25	77	R_R	other	upright	402.9	1	cg
25	78	R_L	self	upright	423.1	1	cg
25	79	R_L	self	upright	382.9	1	cg
25	80	R_R	other	upright	463.3	1	cg
25	81	L_R	self	inverted	714.6	1	cg
25	82	R_L	self	inverted	553.7	1	cg
25	83	R_R	other	inverted	553.8	1	cg
25	84	R_L	other	inverted	604.2	1	cg
25	85	L_R	other	inverted	563.8	1	cg
25	86	R_L	other	inverted	573.8	1	cg
25	87	L_L	self	inverted	563.9	1	cg
25	88	L_L	other	inverted	704.3	0	cg
25	89	R_R	other	inverted	533.7	1	cg
25	90	R_L	self	inverted	614.4	0	cg
25	91	R_R	self	inverted	624	0	cg
25	92	R_R	self	inverted	503.4	1	cg
25	93	L_R	self	inverted	835.1	1	cg
25	94	L_R	other	inverted	785	1	cg
25	95	L_R	other	inverted	1016	1	cg
25	96	L_R	self	inverted	654.2	1	cg
25	97	L_L	self	inverted	603.9	0	cg
25	98	L_R	self	inverted	775.1	0	cg
25	99	R_R	self	inverted	664.2	0	cg
25	100	R_L	other	inverted	644.1	0	cg
25	101	R_L	other	inverted	583.8	1	cg
25	102	L_R	other	inverted	493.4	1	cg
25	103	L_R	other	inverted	644.2	1	cg
25	104	R_L	other	inverted	634.1	1	cg
25	105	L_L	self	inverted	483.3	0	cg
25	106	R_R	self	inverted	634.1	1	cg
25	107	R_R	self	inverted	533.6	1	cg
25	108	R_L	self	inverted	604	1	cg
25	109	R_L	self	inverted	453.2	0	cg
25	110	R_L	other	inverted	453.3	1	cg
25	111	R_R	other	inverted	483.4	0	cg
25	112	R_R	other	inverted	583.8	1	cg
